ORDER_NUM,TRX_DT,RAW_TRX_DT,PRICE,CALC_VALUE,CALC_FORMULA,EXCEL_FORMULA,MEAN,SQUARE_OF_DIFF
"0","2015/08/28","8/28/2015 12:00:00 AM","$11.750","-0.0102","Natural Logarithm ($11.7500 / $11.8700)","=ln(D241/D240)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G241-H241)*(G241-H241)"
"0","2015/09/04","9/4/2015 12:00:00 AM","$11.700","-0.0043","Natural Logarithm ($11.7000 / $11.7500)","=ln(D242/D241)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G242-H242)*(G242-H242)"
"0","2015/09/11","9/11/2015 12:00:00 AM","$12.050","0.0295","Natural Logarithm ($12.0500 / $11.7000)","=ln(D243/D242)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G243-H243)*(G243-H243)"
"0","2015/09/18","9/18/2015 12:00:00 AM","$11.965","-0.0071","Natural Logarithm ($11.9650 / $12.0500)","=ln(D244/D243)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G244-H244)*(G244-H244)"
"0","2015/09/25","9/25/2015 12:00:00 AM","$12.310","0.0284","Natural Logarithm ($12.3100 / $11.9650)","=ln(D245/D244)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G245-H245)*(G245-H245)"
"0","2015/10/02","10/2/2015 12:00:00 AM","$12.190","-0.0098","Natural Logarithm ($12.1900 / $12.3100)","=ln(D246/D245)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G246-H246)*(G246-H246)"
"0","2015/10/09","10/9/2015 12:00:00 AM","$12.440","0.0203","Natural Logarithm ($12.4400 / $12.1900)","=ln(D247/D246)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G247-H247)*(G247-H247)"
"0","2015/10/16","10/16/2015 12:00:00 AM","$12.590","0.0120","Natural Logarithm ($12.5900 / $12.4400)","=ln(D248/D247)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G248-H248)*(G248-H248)"
"0","2015/10/23","10/23/2015 12:00:00 AM","$12.770","0.0142","Natural Logarithm ($12.7700 / $12.5900)","=ln(D249/D248)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G249-H249)*(G249-H249)"
"0","2015/10/30","10/30/2015 12:00:00 AM","$12.510","-0.0206","Natural Logarithm ($12.5100 / $12.7700)","=ln(D250/D249)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G250-H250)*(G250-H250)"
"0","2015/11/06","11/6/2015 12:00:00 AM","$12.860","0.0276","Natural Logarithm ($12.8600 / $12.5100)","=ln(D251/D250)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G251-H251)*(G251-H251)"
"0","2015/11/13","11/13/2015 12:00:00 AM","$12.340","-0.0413","Natural Logarithm ($12.3400 / $12.8600)","=ln(D252/D251)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G252-H252)*(G252-H252)"
"0","2015/11/20","11/20/2015 12:00:00 AM","$12.670","0.0264","Natural Logarithm ($12.6700 / $12.3400)","=ln(D253/D252)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G253-H253)*(G253-H253)"
"0","2015/11/27","11/27/2015 12:00:00 AM","$12.840","0.0133","Natural Logarithm ($12.8400 / $12.6700)","=ln(D254/D253)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G254-H254)*(G254-H254)"
"0","2015/12/04","12/4/2015 12:00:00 AM","$12.910","0.0054","Natural Logarithm ($12.9100 / $12.8400)","=ln(D255/D254)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G255-H255)*(G255-H255)"
"0","2015/12/11","12/11/2015 12:00:00 AM","$12.380","-0.0419","Natural Logarithm ($12.3800 / $12.9100)","=ln(D256/D255)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G256-H256)*(G256-H256)"
"0","2015/12/18","12/18/2015 12:00:00 AM","$12.270","-0.0089","Natural Logarithm ($12.2700 / $12.3800)","=ln(D257/D256)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G257-H257)*(G257-H257)"
"0","2016/01/08","1/8/2016 12:00:00 AM","$11.550","-0.0605","Natural Logarithm ($11.5500 / $12.2700)","=ln(D258/D257)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G258-H258)*(G258-H258)"
"0","2016/01/15","1/15/2016 12:00:00 AM","$11.405","-0.0126","Natural Logarithm ($11.4050 / $11.5500)","=ln(D259/D258)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G259-H259)*(G259-H259)"
"0","2016/01/22","1/22/2016 12:00:00 AM","$11.470","0.0057","Natural Logarithm ($11.4700 / $11.4050)","=ln(D260/D259)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G260-H260)*(G260-H260)"
"0","2016/01/29","1/29/2016 12:00:00 AM","$11.690","0.0190","Natural Logarithm ($11.6900 / $11.4700)","=ln(D261/D260)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G261-H261)*(G261-H261)"
"0","2016/02/05","2/5/2016 12:00:00 AM","$11.475","-0.0186","Natural Logarithm ($11.4750 / $11.6900)","=ln(D262/D261)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G262-H262)*(G262-H262)"
"0","2016/02/12","2/12/2016 12:00:00 AM","$11.360","-0.0101","Natural Logarithm ($11.3600 / $11.4750)","=ln(D263/D262)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G263-H263)*(G263-H263)"
"0","2016/02/19","2/19/2016 12:00:00 AM","$11.430","0.0061","Natural Logarithm ($11.4300 / $11.3600)","=ln(D264/D263)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G264-H264)*(G264-H264)"
"0","2016/02/26","2/26/2016 12:00:00 AM","$11.620","0.0165","Natural Logarithm ($11.6200 / $11.4300)","=ln(D265/D264)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G265-H265)*(G265-H265)"
"0","2016/03/04","3/4/2016 12:00:00 AM","$11.880","0.0221","Natural Logarithm ($11.8800 / $11.6200)","=ln(D266/D265)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G266-H266)*(G266-H266)"
"0","2016/03/11","3/11/2016 12:00:00 AM","$11.715","-0.0140","Natural Logarithm ($11.7150 / $11.8800)","=ln(D267/D266)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G267-H267)*(G267-H267)"
"0","2016/03/18","3/18/2016 12:00:00 AM","$11.460","-0.0220","Natural Logarithm ($11.4600 / $11.7150)","=ln(D268/D267)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G268-H268)*(G268-H268)"
"0","2016/03/25","3/25/2016 12:00:00 AM","$11.380","-0.0070","Natural Logarithm ($11.3800 / $11.4600)","=ln(D269/D268)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G269-H269)*(G269-H269)"
"0","2016/04/01","4/1/2016 12:00:00 AM","$11.620","0.0209","Natural Logarithm ($11.6200 / $11.3800)","=ln(D270/D269)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G270-H270)*(G270-H270)"
"0","2016/04/08","4/8/2016 12:00:00 AM","$11.190","-0.0377","Natural Logarithm ($11.1900 / $11.6200)","=ln(D271/D270)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G271-H271)*(G271-H271)"
"0","2016/04/15","4/15/2016 12:00:00 AM","$11.610","0.0368","Natural Logarithm ($11.6100 / $11.1900)","=ln(D272/D271)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G272-H272)*(G272-H272)"
"0","2016/04/22","4/22/2016 12:00:00 AM","$11.700","0.0077","Natural Logarithm ($11.7000 / $11.6100)","=ln(D273/D272)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G273-H273)*(G273-H273)"
"0","2016/04/29","4/29/2016 12:00:00 AM","$11.550","-0.0129","Natural Logarithm ($11.5500 / $11.7000)","=ln(D274/D273)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G274-H274)*(G274-H274)"
"0","2016/05/06","5/6/2016 12:00:00 AM","$11.470","-0.0070","Natural Logarithm ($11.4700 / $11.5500)","=ln(D275/D274)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G275-H275)*(G275-H275)"
"0","2016/05/13","5/13/2016 12:00:00 AM","$11.520","0.0043","Natural Logarithm ($11.5200 / $11.4700)","=ln(D276/D275)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G276-H276)*(G276-H276)"
"0","2016/05/20","5/20/2016 12:00:00 AM","$11.710","0.0164","Natural Logarithm ($11.7100 / $11.5200)","=ln(D277/D276)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G277-H277)*(G277-H277)"
"0","2016/05/27","5/27/2016 12:00:00 AM","$12.000","0.0245","Natural Logarithm ($12.0000 / $11.7100)","=ln(D278/D277)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G278-H278)*(G278-H278)"
"0","2016/07/08","7/8/2016 12:00:00 AM","$11.115","-0.0766","Natural Logarithm ($11.1150 / $12.0000)","=ln(D279/D278)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G279-H279)*(G279-H279)"
"0","2016/07/15","7/15/2016 12:00:00 AM","$11.540","0.0375","Natural Logarithm ($11.5400 / $11.1150)","=ln(D280/D279)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G280-H280)*(G280-H280)"
"0","2016/07/22","7/22/2016 12:00:00 AM","$11.460","-0.0070","Natural Logarithm ($11.4600 / $11.5400)","=ln(D281/D280)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G281-H281)*(G281-H281)"
"0","2016/07/29","7/29/2016 12:00:00 AM","$11.360","-0.0088","Natural Logarithm ($11.3600 / $11.4600)","=ln(D282/D281)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G282-H282)*(G282-H282)"
"0","2016/08/05","8/5/2016 12:00:00 AM","$11.350","-0.0009","Natural Logarithm ($11.3500 / $11.3600)","=ln(D283/D282)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G283-H283)*(G283-H283)"
"0","2016/08/12","8/12/2016 12:00:00 AM","$11.290","-0.0053","Natural Logarithm ($11.2900 / $11.3500)","=ln(D284/D283)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G284-H284)*(G284-H284)"
"0","2016/08/19","8/19/2016 12:00:00 AM","$11.670","0.0331","Natural Logarithm ($11.6700 / $11.2900)","=ln(D285/D284)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G285-H285)*(G285-H285)"
"0","2016/08/26","8/26/2016 12:00:00 AM","$11.950","0.0237","Natural Logarithm ($11.9500 / $11.6700)","=ln(D286/D285)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G286-H286)*(G286-H286)"
"0","2016/09/02","9/2/2016 12:00:00 AM","$12.180","0.0191","Natural Logarithm ($12.1800 / $11.9500)","=ln(D287/D286)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G287-H287)*(G287-H287)"
"0","2016/09/09","9/9/2016 12:00:00 AM","$12.070","-0.0091","Natural Logarithm ($12.0700 / $12.1800)","=ln(D288/D287)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G288-H288)*(G288-H288)"
"0","2016/09/16","9/16/2016 12:00:00 AM","$11.860","-0.0176","Natural Logarithm ($11.8600 / $12.0700)","=ln(D289/D288)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G289-H289)*(G289-H289)"
"0","2016/09/23","9/23/2016 12:00:00 AM","$12.050","0.0159","Natural Logarithm ($12.0500 / $11.8600)","=ln(D290/D289)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G290-H290)*(G290-H290)"
"0","2016/09/30","9/30/2016 12:00:00 AM","$12.010","-0.0033","Natural Logarithm ($12.0100 / $12.0500)","=ln(D291/D290)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G291-H291)*(G291-H291)"
"0","2016/10/07","10/7/2016 12:00:00 AM","$11.920","-0.0075","Natural Logarithm ($11.9200 / $12.0100)","=ln(D292/D291)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G292-H292)*(G292-H292)"
"0","2016/10/14","10/14/2016 12:00:00 AM","$11.780","-0.0118","Natural Logarithm ($11.7800 / $11.9200)","=ln(D293/D292)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G293-H293)*(G293-H293)"
"0","2016/10/21","10/21/2016 12:00:00 AM","$11.950","0.0143","Natural Logarithm ($11.9500 / $11.7800)","=ln(D294/D293)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G294-H294)*(G294-H294)"
"0","2016/10/28","10/28/2016 12:00:00 AM","$12.270","0.0264","Natural Logarithm ($12.2700 / $11.9500)","=ln(D295/D294)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G295-H295)*(G295-H295)"
"0","2016/11/04","11/4/2016 12:00:00 AM","$12.150","-0.0098","Natural Logarithm ($12.1500 / $12.2700)","=ln(D296/D295)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G296-H296)*(G296-H296)"
"0","2016/11/11","11/11/2016 12:00:00 AM","$13.610","0.1135","Natural Logarithm ($13.6100 / $12.1500)","=ln(D297/D296)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G297-H297)*(G297-H297)"
"0","2016/11/18","11/18/2016 12:00:00 AM","$13.790","0.0131","Natural Logarithm ($13.7900 / $13.6100)","=ln(D298/D297)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G298-H298)*(G298-H298)"
"0","2016/11/25","11/25/2016 12:00:00 AM","$14.100","0.0222","Natural Logarithm ($14.1000 / $13.7900)","=ln(D299/D298)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G299-H299)*(G299-H299)"
"0","2016/12/02","12/2/2016 12:00:00 AM","$13.520","-0.0420","Natural Logarithm ($13.5200 / $14.1000)","=ln(D300/D299)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G300-H300)*(G300-H300)"
"0","2016/12/09","12/9/2016 12:00:00 AM","$14.270","0.0540","Natural Logarithm ($14.2700 / $13.5200)","=ln(D301/D300)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G301-H301)*(G301-H301)"
"0","2016/12/16","12/16/2016 12:00:00 AM","$13.850","-0.0299","Natural Logarithm ($13.8500 / $14.2700)","=ln(D302/D301)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G302-H302)*(G302-H302)"
"0","2016/12/23","12/23/2016 12:00:00 AM","$14.050","0.0143","Natural Logarithm ($14.0500 / $13.8500)","=ln(D303/D302)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G303-H303)*(G303-H303)"
"0","2016/12/30","12/30/2016 12:00:00 AM","$13.950","-0.0071","Natural Logarithm ($13.9500 / $14.0500)","=ln(D304/D303)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G304-H304)*(G304-H304)"
"0","2017/01/06","1/6/2017 12:00:00 AM","$14.150","0.0142","Natural Logarithm ($14.1500 / $13.9500)","=ln(D305/D304)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G305-H305)*(G305-H305)"
"0","2017/01/13","1/13/2017 12:00:00 AM","$14.120","-0.0021","Natural Logarithm ($14.1200 / $14.1500)","=ln(D306/D305)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G306-H306)*(G306-H306)"
"0","2017/01/20","1/20/2017 12:00:00 AM","$13.820","-0.0215","Natural Logarithm ($13.8200 / $14.1200)","=ln(D307/D306)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G307-H307)*(G307-H307)"
"0","2017/01/27","1/27/2017 12:00:00 AM","$14.460","0.0453","Natural Logarithm ($14.4600 / $13.8200)","=ln(D308/D307)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G308-H308)*(G308-H308)"
"0","2017/02/03","2/3/2017 12:00:00 AM","$14.460","0.0000","Natural Logarithm ($14.4600 / $14.4600)","=ln(D309/D308)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G309-H309)*(G309-H309)"
"0","2017/02/10","2/10/2017 12:00:00 AM","$14.480","0.0014","Natural Logarithm ($14.4800 / $14.4600)","=ln(D310/D309)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G310-H310)*(G310-H310)"
"0","2017/02/17","2/17/2017 12:00:00 AM","$14.900","0.0286","Natural Logarithm ($14.9000 / $14.4800)","=ln(D311/D310)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G311-H311)*(G311-H311)"
"0","2017/02/24","2/24/2017 12:00:00 AM","$14.750","-0.0101","Natural Logarithm ($14.7500 / $14.9000)","=ln(D312/D311)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G312-H312)*(G312-H312)"
"0","2017/03/03","3/3/2017 12:00:00 AM","$14.780","0.0020","Natural Logarithm ($14.7800 / $14.7500)","=ln(D313/D312)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G313-H313)*(G313-H313)"
"0","2017/03/10","3/10/2017 12:00:00 AM","$14.500","-0.0191","Natural Logarithm ($14.5000 / $14.7800)","=ln(D314/D313)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G314-H314)*(G314-H314)"
"0","2017/03/17","3/17/2017 12:00:00 AM","$14.590","0.0062","Natural Logarithm ($14.5900 / $14.5000)","=ln(D315/D314)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G315-H315)*(G315-H315)"
"0","2017/03/24","3/24/2017 12:00:00 AM","$13.820","-0.0542","Natural Logarithm ($13.8200 / $14.5900)","=ln(D316/D315)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G316-H316)*(G316-H316)"
"0","2017/03/31","3/31/2017 12:00:00 AM","$14.380","0.0397","Natural Logarithm ($14.3800 / $13.8200)","=ln(D317/D316)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G317-H317)*(G317-H317)"
"0","2017/04/07","4/7/2017 12:00:00 AM","$14.270","-0.0077","Natural Logarithm ($14.2700 / $14.3800)","=ln(D318/D317)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G318-H318)*(G318-H318)"
"0","2017/04/14","4/14/2017 12:00:00 AM","$13.830","-0.0313","Natural Logarithm ($13.8300 / $14.2700)","=ln(D319/D318)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G319-H319)*(G319-H319)"
"0","2017/04/21","4/21/2017 12:00:00 AM","$14.410","0.0411","Natural Logarithm ($14.4100 / $13.8300)","=ln(D320/D319)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G320-H320)*(G320-H320)"
"0","2017/04/28","4/28/2017 12:00:00 AM","$13.850","-0.0396","Natural Logarithm ($13.8500 / $14.4100)","=ln(D321/D320)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G321-H321)*(G321-H321)"
"0","2017/05/05","5/5/2017 12:00:00 AM","$13.450","-0.0293","Natural Logarithm ($13.4500 / $13.8500)","=ln(D322/D321)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G322-H322)*(G322-H322)"
"0","2017/05/12","5/12/2017 12:00:00 AM","$13.650","0.0148","Natural Logarithm ($13.6500 / $13.4500)","=ln(D323/D322)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G323-H323)*(G323-H323)"
"0","2017/05/19","5/19/2017 12:00:00 AM","$13.110","-0.0404","Natural Logarithm ($13.1100 / $13.6500)","=ln(D324/D323)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G324-H324)*(G324-H324)"
"0","2017/05/26","5/26/2017 12:00:00 AM","$13.420","0.0234","Natural Logarithm ($13.4200 / $13.1100)","=ln(D325/D324)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G325-H325)*(G325-H325)"
"0","2017/06/02","6/2/2017 12:00:00 AM","$13.390","-0.0022","Natural Logarithm ($13.3900 / $13.4200)","=ln(D326/D325)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G326-H326)*(G326-H326)"
"0","2017/06/09","6/9/2017 12:00:00 AM","$13.930","0.0395","Natural Logarithm ($13.9300 / $13.3900)","=ln(D327/D326)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G327-H327)*(G327-H327)"
"0","2017/06/16","6/16/2017 12:00:00 AM","$13.630","-0.0218","Natural Logarithm ($13.6300 / $13.9300)","=ln(D328/D327)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G328-H328)*(G328-H328)"
"0","2017/06/23","6/23/2017 12:00:00 AM","$12.920","-0.0535","Natural Logarithm ($12.9200 / $13.6300)","=ln(D329/D328)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G329-H329)*(G329-H329)"
"0","2017/06/30","6/30/2017 12:00:00 AM","$13.360","0.0335","Natural Logarithm ($13.3600 / $12.9200)","=ln(D330/D329)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G330-H330)*(G330-H330)"
"0","2017/07/07","7/7/2017 12:00:00 AM","$13.210","-0.0113","Natural Logarithm ($13.2100 / $13.3600)","=ln(D331/D330)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G331-H331)*(G331-H331)"
"0","2017/07/14","7/14/2017 12:00:00 AM","$13.140","-0.0053","Natural Logarithm ($13.1400 / $13.2100)","=ln(D332/D331)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G332-H332)*(G332-H332)"
"0","2017/07/28","7/28/2017 12:00:00 AM","$13.100","-0.0030","Natural Logarithm ($13.1000 / $13.1400)","=ln(D333/D332)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G333-H333)*(G333-H333)"
"0","2017/08/04","8/4/2017 12:00:00 AM","$13.420","0.0241","Natural Logarithm ($13.4200 / $13.1000)","=ln(D334/D333)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G334-H334)*(G334-H334)"
"0","2017/08/11","8/11/2017 12:00:00 AM","$13.060","-0.0272","Natural Logarithm ($13.0600 / $13.4200)","=ln(D335/D334)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G335-H335)*(G335-H335)"
"0","2017/08/18","8/18/2017 12:00:00 AM","$12.900","-0.0123","Natural Logarithm ($12.9000 / $13.0600)","=ln(D336/D335)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G336-H336)*(G336-H336)"
"0","2017/08/25","8/25/2017 12:00:00 AM","$13.090","0.0146","Natural Logarithm ($13.0900 / $12.9000)","=ln(D337/D336)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G337-H337)*(G337-H337)"
"0","2017/09/01","9/1/2017 12:00:00 AM","$13.240","0.0114","Natural Logarithm ($13.2400 / $13.0900)","=ln(D338/D337)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G338-H338)*(G338-H338)"
"0","2017/09/08","9/8/2017 12:00:00 AM","$12.870","-0.0283","Natural Logarithm ($12.8700 / $13.2400)","=ln(D339/D338)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G339-H339)*(G339-H339)"
"0","2017/09/15","9/15/2017 12:00:00 AM","$13.290","0.0321","Natural Logarithm ($13.2900 / $12.8700)","=ln(D340/D339)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G340-H340)*(G340-H340)"
"0","2017/09/22","9/22/2017 12:00:00 AM","$13.460","0.0127","Natural Logarithm ($13.4600 / $13.2900)","=ln(D341/D340)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G341-H341)*(G341-H341)"
"0","2017/09/29","9/29/2017 12:00:00 AM","$13.640","0.0133","Natural Logarithm ($13.6400 / $13.4600)","=ln(D342/D341)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G342-H342)*(G342-H342)"
"0","2017/10/06","10/6/2017 12:00:00 AM","$13.620","-0.0015","Natural Logarithm ($13.6200 / $13.6400)","=ln(D343/D342)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G343-H343)*(G343-H343)"
"0","2017/10/13","10/13/2017 12:00:00 AM","$13.650","0.0022","Natural Logarithm ($13.6500 / $13.6200)","=ln(D344/D343)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G344-H344)*(G344-H344)"
"0","2017/10/20","10/20/2017 12:00:00 AM","$13.840","0.0138","Natural Logarithm ($13.8400 / $13.6500)","=ln(D345/D344)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G345-H345)*(G345-H345)"
"0","2017/10/27","10/27/2017 12:00:00 AM","$14.060","0.0158","Natural Logarithm ($14.0600 / $13.8400)","=ln(D346/D345)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G346-H346)*(G346-H346)"
"0","2017/11/03","11/3/2017 12:00:00 AM","$13.770","-0.0208","Natural Logarithm ($13.7700 / $14.0600)","=ln(D347/D346)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G347-H347)*(G347-H347)"
"0","2017/11/10","11/10/2017 12:00:00 AM","$13.210","-0.0415","Natural Logarithm ($13.2100 / $13.7700)","=ln(D348/D347)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G348-H348)*(G348-H348)"
"0","2017/11/17","11/17/2017 12:00:00 AM","$13.970","0.0559","Natural Logarithm ($13.9700 / $13.2100)","=ln(D349/D348)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G349-H349)*(G349-H349)"
"0","2017/11/24","11/24/2017 12:00:00 AM","$14.170","0.0142","Natural Logarithm ($14.1700 / $13.9700)","=ln(D350/D349)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G350-H350)*(G350-H350)"
"0","2017/12/01","12/1/2017 12:00:00 AM","$14.260","0.0063","Natural Logarithm ($14.2600 / $14.1700)","=ln(D351/D350)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G351-H351)*(G351-H351)"
"0","2017/12/08","12/8/2017 12:00:00 AM","$14.070","-0.0134","Natural Logarithm ($14.0700 / $14.2600)","=ln(D352/D351)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G352-H352)*(G352-H352)"
"0","2017/12/15","12/15/2017 12:00:00 AM","$14.130","0.0043","Natural Logarithm ($14.1300 / $14.0700)","=ln(D353/D352)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G353-H353)*(G353-H353)"
"0","2017/12/22","12/22/2017 12:00:00 AM","$14.020","-0.0078","Natural Logarithm ($14.0200 / $14.1300)","=ln(D354/D353)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G354-H354)*(G354-H354)"
"0","2017/12/29","12/29/2017 12:00:00 AM","$13.880","-0.0100","Natural Logarithm ($13.8800 / $14.0200)","=ln(D355/D354)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G355-H355)*(G355-H355)"
"0","2018/01/05","1/5/2018 12:00:00 AM","$13.740","-0.0101","Natural Logarithm ($13.7400 / $13.8800)","=ln(D356/D355)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G356-H356)*(G356-H356)"
"0","2018/01/12","1/12/2018 12:00:00 AM","$14.360","0.0441","Natural Logarithm ($14.3600 / $13.7400)","=ln(D357/D356)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G357-H357)*(G357-H357)"
"0","2018/01/19","1/19/2018 12:00:00 AM","$14.400","0.0028","Natural Logarithm ($14.4000 / $14.3600)","=ln(D358/D357)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G358-H358)*(G358-H358)"
"0","2018/01/26","1/26/2018 12:00:00 AM","$13.700","-0.0498","Natural Logarithm ($13.7000 / $14.4000)","=ln(D359/D358)","=SUM(G$3:G$506)/COUNT(G$3:G$506)","=(G359-H359)*(G359-H359)"
